C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
8.8013,9.0452,12.739,11.586,5.0575,16.162,11.837,12.935,9.6732,5.9406,16.667,14.785,13.402,13.065,14.146,11.168,11.603,6.9682,15.829
5.8456,6.0302,7.7888,8.6731,6.0427,12.121,8.9106,9.9502,6.732,3.9604,11.765,8.8449,12.366,6.0302,8.0541,11.168,10.641,6.9682,11.888
4.8604,8.0402,4.8185,5.7605,7.0279,7.0707,7.935,6.9652,7.7124,7.9208,8.8235,6.8647,7.1848,6.0302,3.9932,8.1218,10.641,5.9631,8.9327
9.7865,17.085,9.769,6.7314,13.924,7.0707,6.9593,8.9552,7.7124,16.832,7.8431,9.835,8.2211,14.07,5.0085,6.0914,14.487,9.9832,8.9327
11.757,23.116,16.7,6.7314,11.954,7.0707,6.9593,11.94,8.6928,21.782,10.784,14.785,10.294,21.106,10.085,5.0761,12.564,14.003,7.9475
10.772,22.111,20.66,9.644,7.0279,11.111,13.789,11.94,13.595,21.782,13.725,20.726,11.33,26.131,17.191,8.1218,9.6795,11.993,10.903
8.8013,18.09,21.65,10.615,3.087,14.141,15.74,12.935,15.556,17.822,15.686,20.726,12.366,23.116,18.206,10.152,5.8333,8.9782,9.9179
7.8161,15.075,19.67,8.6731,5.0575,14.141,15.74,11.94,15.556,15.842,14.706,16.766,11.33,18.09,16.176,9.1371,7.7564,6.9682,10.903
3.8752,10.05,11.749,4.7896,8.9984,9.0909,11.837,6.9652,10.654,8.9109,8.8235,10.825,5.1123,11.055,10.085,7.1066,11.603,3.9531,11.888
1.9048,10.05,7.7888,2.8479,11.954,7.0707,14.764,2.9851,11.634,6.9307,5.8824,11.815,2.0035,8.0402,9.0694,7.1066,17.372,6.9682,16.814
1.9048,10.05,6.7987,0.90615,10.969,5.0505,13.789,0.0,13.595,4.9505,2.9412,12.805,-0.06909,9.0452,9.0694,7.1066,16.41,4.9581,15.829
0.91954,2.0101,3.8284,0.90615,0.13136,4.0404,7.935,1.99,11.634,-0.9901,1.9608,8.8449,-3.1779,5.0251,8.0541,6.0914,4.8718,-0.067,6.9622
-2.0361,-2.0101,2.8383,0.90615,-6.7652,4.0404,5.9837,-0.99502,10.654,-3.9604,0.98039,6.8647,-4.2142,3.0151,7.0389,5.0761,-2.8205,-3.0821,1.0509
-4.0066,-1.005,5.8086,0.90615,-7.7504,2.0202,7.935,-1.99,9.6732,-2.9703,0.0,7.8548,-6.2867,4.0201,9.0694,4.0609,-1.859,-9.1122,2.0361
-4.0066,0.0,5.8086,-0.06472,-2.8243,1.0101,6.9593,-2.9851,15.556,-0.9901,-0.98039,6.8647,-5.2504,3.0151,9.0694,7.1066,1.9872,-7.1022,4.0066
-1.0509,-1.005,4.8185,1.877,-0.85386,2.0202,5.0081,0.0,11.634,0.0,0.98039,3.8944,-4.2142,0.0,9.0694,9.1371,1.9872,1.943,2.0361
-0.06568,0.0,3.8284,3.8188,0.13136,6.0606,4.0325,0.0,7.7124,1.9802,1.9608,2.9043,-2.1416,-1.005,9.0694,9.1371,1.0256,1.943,1.0509
-0.06568,3.0151,3.8284,2.8479,0.13136,5.0505,2.0813,-0.99502,6.732,2.9703,2.9412,2.9043,-1.1054,0.0,6.0237,6.0914,1.0256,-0.067,0.06568
3.8752,8.0402,4.8185,0.90615,3.087,2.0202,1.1057,-0.99502,2.8105,7.9208,1.9608,1.9142,3.0397,4.0201,-1.0829,1.0152,1.9872,3.9531,0.06568
9.7865,15.075,8.7789,2.8479,10.969,2.0202,5.9837,3.9801,2.8105,13.861,4.902,6.8647,5.1123,10.05,-1.0829,0.0,7.7564,11.993,6.9622
10.772,17.085,9.769,2.8479,14.91,4.0404,6.9593,2.9851,2.8105,12.871,3.9216,9.835,5.1123,13.065,2.978,0.0,11.603,10.988,9.9179
7.8161,9.0452,4.8185,-1.0356,8.9984,-1.0101,-0.84553,1.99,-0.13072,5.9406,-0.98039,4.8845,0.96718,6.0302,1.9628,-4.0609,5.8333,5.9631,4.0066
7.8161,-1.005,-1.1221,-0.06472,1.1166,-3.0303,-8.6504,1.99,-3.0719,0.0,-2.9412,-5.0165,0.96718,-3.0151,-1.0829,-6.0914,-3.7821,5.9631,-7.8161
5.8456,-10.05,-9.0429,-0.06472,-3.8095,-3.0303,-13.528,0.99502,-6.0131,-6.9307,-3.9216,-12.937,-0.06909,-12.06,-6.1591,-6.0914,-10.513,2.9481,-15.698
2.89,-10.05,-13.993,0.90615,-2.8243,-4.0404,-10.602,2.9851,-6.0131,-8.9109,-4.902,-14.917,-0.06909,-15.075,-10.22,-6.0914,-7.6282,-5.0921,-13.727
2.89,-9.0452,-17.954,-0.06472,-2.8243,-7.0707,-6.6992,2.9851,-4.0523,-10.891,-8.8235,-11.947,-3.1779,-14.07,-12.25,-5.0761,-3.7821,-1.072,-9.7865
3.8752,-6.0302,-17.954,-1.0356,-2.8243,-9.0909,-3.7724,1.99,-0.13072,-8.9109,-10.784,-7.9868,-7.323,-11.055,-10.22,-4.0609,-2.8205,2.9481,-6.8309
-0.06568,-7.0352,-15.974,-3.9482,-4.7947,-10.101,-3.7724,-2.9851,-0.13072,-8.9109,-12.745,-6.9967,-10.432,-10.05,-7.1743,-7.1066,-7.6282,1.943,-8.8013
-1.0509,-8.0402,-13.993,-3.9482,-6.7652,-10.101,-5.7236,-3.9801,1.8301,-9.901,-12.745,-6.0066,-11.468,-10.05,-5.1438,-7.1066,-12.436,-1.072,-12.742
-1.0509,-9.0452,-13.993,-0.06472,-5.78,-7.0707,-3.7724,-0.99502,0.84967,-8.9109,-10.784,-6.0066,-8.3592,-11.055,-5.1438,-2.0305,-14.359,-6.0972,-12.742
-1.0509,-10.05,-13.993,0.90615,-3.8095,-5.0505,-3.7724,-0.99502,-1.1111,-9.901,-8.8235,-7.9868,-9.3955,-14.07,-7.1743,0.0,-12.436,-4.0871,-9.7865
-2.0361,-9.0452,-15.974,-0.06472,-1.8391,-4.0404,-4.748,-3.9801,-1.1111,-9.901,-7.8431,-11.947,-8.3592,-16.08,-9.2047,0.0,-9.5513,-1.072,-8.8013
0.91954,-9.0452,-15.974,1.877,-2.8243,-4.0404,-9.626,0.0,-2.0915,-7.9208,-5.8824,-15.908,-6.2867,-18.09,-11.235,-1.0152,-10.513,6.9682,-11.757
0.91954,-12.06,-14.983,3.8188,-7.7504,-3.0303,-20.358,1.99,-5.0327,-7.9208,-5.8824,-20.858,-5.2504,-20.101,-13.266,-2.0305,-18.205,3.9531,-19.639
-0.06568,-15.075,-12.013,2.8479,-13.662,-5.0505,-21.333,0.99502,-6.0131,-9.901,-4.902,-19.868,-6.2867,-17.085,-14.281,-3.0457,-23.013,-5.0921,-23.58
-3.0213,-12.06,-10.033,0.90615,-14.647,-5.0505,-14.504,-1.99,-6.0131,-8.9109,-5.8824,-12.937,-6.2867,-11.055,-13.266,-4.0609,-20.128,-7.1022,-21.609
-3.0213,-4.0201,-7.0627,1.877,-4.7947,-6.0606,-2.7967,-0.99502,-2.0915,-4.9505,-4.902,-4.0264,-7.323,-4.0201,-9.2047,-3.0457,-9.5513,-3.0821,-14.713
-4.0066,-3.0151,-7.0627,-0.06472,1.1166,-6.0606,2.0813,-3.9801,0.84967,-6.9307,-7.8431,-2.0462,-8.3592,-5.0251,-7.1743,-1.0152,-5.7051,-3.0821,-10.772
-3.0213,-9.0452,-8.0528,-0.06472,-2.8243,-5.0505,4.0325,-3.9801,2.8105,-9.901,-8.8235,-4.0264,-10.432,-9.0452,-5.1438,1.0152,-9.5513,-3.0821,-9.7865
-4.0066,-20.101,-12.013,2.8479,-13.662,-3.0303,-3.7724,-0.99502,1.8301,-14.851,-8.8235,-11.947,-10.432,-18.09,-8.1895,2.0305,-20.128,-5.0921,-17.668
-4.0066,-23.116,-14.983,5.7605,-16.617,-3.0303,-12.553,1.99,1.8301,-15.842,-7.8431,-16.898,-8.3592,-22.111,-9.2047,4.0609,-23.974,-4.0871,-24.565
-5.977,-23.116,-16.964,1.877,-14.647,-5.0505,-14.504,-1.99,-0.13072,-17.822,-9.8039,-18.878,-12.504,-23.116,-9.2047,2.0305,-22.051,-6.0972,-25.55
-7.9475,-19.095,-19.934,-2.9773,-10.706,-7.0707,-7.6748,-7.9602,2.8105,-18.812,-14.706,-14.917,-17.686,-21.106,-7.1743,1.0152,-14.359,-8.1072,-15.698
-8.9327,-17.085,-22.904,-2.9773,-8.7356,-9.0909,0.13008,-6.9652,6.732,-18.812,-16.667,-10.957,-19.758,-21.106,-6.1591,1.0152,-7.6282,-10.117,-6.8309
-7.9475,-20.101,-25.875,-2.0065,-11.691,-11.111,1.1057,-4.9751,5.7516,-21.782,-17.647,-13.927,-18.722,-23.116,-10.22,-1.0152,-8.5897,-14.137,-5.8456
-7.9475,-26.131,-25.875,0.90615,-18.588,-12.121,-5.7236,-0.99502,-0.13072,-26.733,-15.686,-17.888,-18.722,-26.131,-14.281,-3.0457,-13.397,-18.157,-7.8161
-5.977,-27.136,-20.924,2.8479,-24.499,-6.0606,-7.6748,0.99502,-5.0327,-26.733,-10.784,-16.898,-13.541,-24.121,-12.25,-1.0152,-15.321,-18.157,-7.8161
-2.0361,-22.111,-15.974,6.7314,-23.514,-2.0202,-8.6504,4.9751,-4.0523,-21.782,-4.902,-15.908,-8.3592,-20.101,-8.1895,2.0305,-13.397,-13.132,-8.8013
0.91954,-13.065,-13.993,8.6731,-14.647,-1.0101,-10.602,5.9701,-0.13072,-13.861,-3.9216,-15.908,-4.2142,-15.075,-9.2047,4.0609,-12.436,-4.0871,-15.698
0.91954,-9.0452,-16.964,3.8188,-7.7504,-7.0707,-17.431,3.9801,-6.0131,-10.891,-8.8235,-20.858,-9.3955,-16.08,-18.342,0.0,-15.321,-4.0871,-25.55
2.89,-3.0151,-15.974,2.8479,1.1166,-9.0909,-18.407,3.9801,-8.9542,-5.9406,-10.784,-20.858,-7.323,-13.065,-21.387,-4.0609,-12.436,-2.0771,-25.55
9.7865,7.0352,-4.0924,3.8188,9.9836,-5.0505,-8.6504,8.9552,-3.0719,4.9505,-2.9412,-8.9769,2.0035,-2.0101,-10.22,-5.0761,-3.7821,9.9832,-14.713
3.8752,-2.0101,-7.0627,1.877,0.13136,-6.0606,-8.6504,3.9801,-5.0327,-3.9604,-5.8824,-8.9769,-2.1416,-6.0302,-9.2047,-2.0305,-9.5513,0.93802,-13.727
-4.9918,-11.055,-13.003,-2.9773,-11.691,-7.0707,-10.602,-3.9801,-9.9346,-13.861,-10.784,-9.967,-10.432,-10.05,-10.22,0.0,-16.282,-8.1072,-14.713
-5.977,-13.065,-14.983,-8.8026,-14.647,-9.0909,-12.553,-9.9502,-10.915,-12.871,-12.745,-10.957,-11.468,-10.05,-12.25,-2.0305,-16.282,-7.1022,-13.727
-4.9918,-10.05,-14.983,-8.8026,-9.7209,-8.0808,-15.48,-9.9502,-9.9346,-11.881,-12.745,-13.927,-11.468,-10.05,-13.266,0.0,-12.436,-7.1022,-12.742
-7.9475,-11.055,-16.964,-6.8608,-5.78,-6.0606,-16.455,-9.9502,-8.9542,-12.871,-12.745,-17.888,-13.541,-13.065,-12.25,1.0152,-9.5513,-7.1022,-14.713
-7.9475,-9.0452,-15.974,-2.9773,-0.85386,-3.0303,-7.6748,-7.9602,-6.0131,-13.861,-9.8039,-13.927,-12.504,-12.06,-9.2047,3.0457,-3.7821,-3.0821,-9.7865
-8.9327,-12.06,-18.944,-1.0356,-2.8243,-5.0505,-4.748,-6.9652,-8.9542,-17.822,-10.784,-8.9769,-13.541,-12.06,-10.22,2.0305,-3.7821,-9.1122,-4.8604
-4.9918,-12.06,-15.974,-0.06472,-3.8095,-5.0505,0.13008,-3.9801,-3.0719,-16.832,-8.8235,-3.0363,-8.3592,-8.0402,-8.1895,3.0457,-3.7821,-6.0972,1.0509
-4.0066,-16.08,-14.983,-1.0356,-12.677,-4.0404,-0.84553,-1.99,-4.0523,-17.822,-7.8431,-4.0264,-8.3592,-10.05,-8.1895,2.0305,-11.474,-6.0972,-2.89
-4.0066,-15.075,-13.003,-1.0356,-11.691,-2.0202,-5.7236,-4.9751,-4.0523,-14.851,-7.8431,-6.9967,-7.323,-12.06,-6.1591,2.0305,-14.359,-8.1072,-7.8161
-4.0066,-11.055,-12.013,0.90615,-4.7947,-2.0202,-7.6748,-2.9851,-7.9739,-9.901,-5.8824,-9.967,-7.323,-13.065,-7.1743,3.0457,-12.436,-5.0921,-11.757
-5.977,-10.05,-16.964,-2.9773,0.13136,-7.0707,-7.6748,-4.9751,-12.876,-10.891,-12.745,-13.927,-10.432,-16.08,-13.266,-1.0152,-10.513,-5.0921,-14.713
-6.9622,-5.0251,-19.934,-5.89,4.0722,-13.131,-3.7724,-8.9552,-10.915,-11.881,-17.647,-9.967,-15.613,-11.055,-15.296,-5.0761,-1.859,-2.0771,-6.8309
-2.0361,7.0352,-12.013,-2.0065,11.954,-8.0808,6.9593,-4.9751,-3.0719,-2.9703,-12.745,1.9142,-8.3592,2.0101,-8.1895,0.0,11.603,4.9581,8.9327
-0.06568,11.055,-3.1023,0.90615,11.954,-3.0303,12.813,-0.99502,0.84967,1.9802,-6.8627,8.8449,-4.2142,9.0452,-2.0981,5.0761,13.526,0.93802,13.859
-2.0361,8.0402,2.8383,2.8479,6.0427,1.0101,9.8862,0.0,2.8105,3.9604,-3.9216,9.835,-3.1779,10.05,2.978,6.0914,6.7949,-1.072,8.9327
-2.0361,3.0151,5.8086,4.7896,-1.8391,5.0505,5.0081,2.9851,4.7712,2.9703,-0.98039,7.8548,-2.1416,8.0402,8.0541,9.1371,-1.859,-3.0821,3.0213
-4.0066,-3.0151,0.85809,4.7896,-7.7504,4.0404,-2.7967,0.0,2.8105,0.0,-1.9608,-1.0561,-3.1779,1.005,3.9932,7.1066,-7.6282,-4.0871,-3.8752
-4.0066,-6.0302,-6.0726,1.877,-8.7356,-1.0101,-8.6504,-0.99502,0.84967,-3.9604,-5.8824,-6.9967,-5.2504,-5.0251,-2.0981,5.0761,-7.6282,-1.072,-7.8161
-4.9918,-6.0302,-8.0528,2.8479,-7.7504,-1.0101,-4.748,-0.99502,3.7908,-6.9307,-7.8431,-7.9868,-6.2867,-6.0302,-3.1134,7.1066,-2.8205,-6.0972,-6.8309
-5.977,-2.0101,-3.1023,2.8479,-4.7947,0.0,-1.8211,-2.9851,1.8301,-5.9406,-5.8824,-4.0264,-6.2867,-1.005,-1.0829,7.1066,0.0641,-7.1022,-4.8604
-6.9622,6.0302,3.8284,2.8479,1.1166,-1.0101,-0.84553,-2.9851,-0.13072,0.0,-3.9216,1.9142,-5.2504,8.0402,1.9628,4.0609,2.9487,-1.072,-0.91954
-10.903,11.055,3.8284,-2.9773,7.0279,-6.0606,2.0813,-6.9652,1.8301,0.9901,-9.8039,7.8548,-11.468,13.065,3.9932,0.0,3.9103,-6.0972,2.0361
-13.859,7.0352,-1.1221,-5.89,6.0427,-8.0808,5.0081,-9.9502,7.7124,-2.9703,-13.725,8.8449,-16.649,11.055,2.978,0.0,1.9872,-7.1022,4.0066
-11.888,2.0101,-6.0726,-4.9191,6.0427,-7.0707,9.8862,-11.94,6.732,-5.9406,-14.706,7.8548,-15.613,6.0302,0.94755,2.0305,3.9103,-4.0871,9.9179
-12.874,-2.0101,-10.033,-6.8608,6.0427,-10.101,7.935,-11.94,1.8301,-10.891,-15.686,2.9043,-19.758,0.0,-4.1286,0.0,5.8333,-5.0921,10.903
-14.844,-4.0201,-13.003,-7.8317,4.0722,-13.131,1.1057,-14.925,-2.0915,-13.861,-17.647,-5.0165,-18.722,-6.0302,-10.22,-1.0152,2.9487,-4.0871,4.9918
-12.874,-6.0302,-13.003,-5.89,2.1018,-14.141,-4.748,-9.9502,-6.0131,-12.871,-16.667,-11.947,-17.686,-11.055,-14.281,-4.0609,0.0641,-10.117,-2.89
-7.9475,-5.0251,-10.033,-2.9773,2.1018,-10.101,-1.8211,-4.9751,-2.0915,-9.901,-12.745,-10.957,-13.541,-10.05,-11.235,-3.0457,-0.89744,-8.1072,-4.8604
-5.977,-9.0452,-11.023,-2.9773,-2.8243,-8.0808,-1.8211,-3.9801,1.8301,-12.871,-11.765,-9.967,-13.541,-11.055,-9.2047,1.0152,-4.7436,-3.0821,-8.8013
-2.0361,-9.0452,-10.033,3.8188,0.13136,0.0,1.1057,0.99502,6.732,-12.871,-5.8824,-6.0066,-7.323,-8.0402,-2.0981,10.152,-0.89744,-4.0871,-5.8456
6.8309,-3.0151,-1.1221,14.498,6.0427,9.0909,4.0325,10.945,10.654,-5.9406,5.8824,0.92409,3.0397,-1.005,7.0389,15.228,6.7949,1.943,0.06568
9.7865,5.0251,6.7987,17.411,13.924,14.141,5.0081,14.925,7.7124,3.9604,12.745,5.8746,12.366,6.0302,11.1,13.198,13.526,9.9832,8.9327
7.8161,15.075,10.759,15.469,18.851,15.152,8.9106,12.935,9.6732,10.891,13.725,10.825,12.366,12.06,12.115,14.213,18.333,12.998,15.829
4.8604,11.055,1.8482,4.7896,12.939,6.0606,4.0325,3.9801,5.7516,4.9505,1.9608,2.9043,3.0397,5.0251,0.94755,7.1066,10.641,9.9832,8.9327
0.91954,1.005,-10.033,-2.0065,5.0575,-4.0404,-1.8211,-1.99,-3.0719,-4.9505,-6.8627,-5.0165,-6.2867,-6.0302,-8.1895,-3.0457,1.0256,-0.067,-0.91954
-0.06568,-5.0251,-15.974,-2.9773,0.13136,-8.0808,2.0813,0.0,-5.0327,-8.9109,-8.8235,-6.0066,-8.3592,-11.055,-10.22,-8.1218,-1.859,-3.0821,-1.9048
-1.0509,-13.065,-20.924,-4.9191,-5.78,-12.121,2.0813,-0.99502,-6.0131,-14.851,-12.745,-6.0066,-9.3955,-16.08,-11.235,-11.168,-5.7051,-7.1022,-1.9048
-1.0509,-15.075,-17.954,-1.0356,-9.7209,-9.0909,3.0569,2.9851,-3.0719,-15.842,-8.8235,-4.0264,-6.2867,-13.065,-9.2047,-9.1371,-5.7051,-9.1122,3.0213
1.9048,-12.06,-12.013,1.877,-6.7652,-6.0606,0.13008,5.9701,-4.0523,-9.901,-3.9216,-4.0264,-2.1416,-9.0452,-9.2047,-8.1218,-4.7436,-3.0821,4.0066
3.8752,-10.05,-8.0528,5.7605,-6.7652,-3.0303,-6.6992,10.945,-8.9542,-6.9307,0.0,-6.0066,-0.06909,-8.0402,-9.2047,-7.1066,-7.6282,-0.067,-0.91954
-0.06568,-13.065,-9.0429,4.7896,-6.7652,-2.0202,-8.6504,4.9751,-5.0327,-8.9109,-1.9608,-9.967,-2.1416,-10.05,-7.1743,-4.0609,-11.474,-0.067,-7.8161
-3.0213,-16.08,-10.033,2.8479,-8.7356,-3.0303,-7.6748,0.99502,-0.13072,-12.871,-3.9216,-11.947,-6.2867,-12.06,-5.1438,-2.0305,-13.397,-7.1022,-13.727
-4.0066,-15.075,-10.033,-0.06472,-8.7356,-2.0202,-3.7724,-0.99502,-2.0915,-10.891,-3.9216,-11.947,-6.2867,-12.06,-5.1438,-4.0609,-18.205,-10.117,-18.654
-1.0509,-8.0402,-4.0924,1.877,-5.78,0.0,2.0813,2.9851,-2.0915,-3.9604,0.0,-5.0165,-4.2142,-7.0352,-2.0981,-8.1218,-18.205,-1.072,-17.668
0.91954,-2.0101,1.8482,3.8188,-3.8095,1.0101,6.9593,5.9701,-2.0915,0.9901,1.9608,1.9142,-0.06909,0.0,1.9628,-10.152,-13.397,-0.067,-11.757
3.8752,1.005,6.7987,4.7896,-2.8243,3.0303,6.9593,7.9602,-0.13072,2.9703,3.9216,4.8845,0.96718,3.0151,6.0237,-7.1066,-8.5897,1.943,-6.8309
6.8309,5.0251,10.759,8.6731,1.1166,7.0707,2.0813,8.9552,2.8105,7.9208,6.8627,2.9043,7.1848,4.0201,8.0541,-1.0152,-4.7436,4.9581,-8.8013
9.7865,8.0402,10.759,7.7023,6.0427,10.101,-2.7967,7.9602,1.8301,12.871,9.8039,1.9142,7.1848,3.0151,11.1,4.0609,-0.89744,8.9782,-9.7865
9.7865,11.055,7.7888,3.8188,11.954,9.0909,-5.7236,5.9701,0.84967,14.851,7.8431,0.92409,6.1485,2.0101,10.085,2.0305,2.9487,9.9832,-8.8013
11.757,16.08,8.7789,5.7605,17.865,9.0909,-6.6992,7.9602,0.84967,16.832,7.8431,0.92409,9.2573,4.0201,8.0541,2.0305,10.641,10.988,-2.89
6.8309,7.0352,1.8482,1.877,9.9836,0.0,-10.602,2.9851,-7.9739,8.9109,1.9608,-4.0264,4.076,0.0,-1.0829,-5.0761,6.7949,5.9631,-1.9048
4.8604,0.0,-1.1221,-0.06472,0.13136,-5.0505,-9.626,0.0,-9.9346,3.9604,-1.9608,-5.0165,0.96718,-2.0101,-6.1591,-10.152,1.0256,7.9732,0.06568
5.8456,-3.0151,0.85809,2.8479,-5.78,-1.0101,-2.7967,2.9851,-4.0523,2.9703,2.9412,-2.0462,4.076,-1.005,-3.1134,-5.0761,-2.8205,-1.072,2.0361
7.8161,-1.005,5.8086,7.7023,-7.7504,7.0707,-0.84553,7.9602,2.8105,4.9505,8.8235,-0.06601,9.2573,2.0101,1.9628,2.0305,-3.7821,-3.0821,0.06568
10.772,3.0151,10.759,11.586,-6.7652,11.111,-2.7967,12.935,5.7516,10.891,14.706,1.9142,14.439,6.0302,6.0237,5.0761,-2.8205,3.9531,-3.8752
12.742,7.0352,13.729,12.557,-4.7947,11.111,-3.7724,14.925,1.8301,13.861,15.686,4.8845,17.547,11.055,7.0389,2.0305,1.0256,5.9631,-2.89
13.727,8.0402,10.759,11.586,-0.85386,6.0606,-6.6992,14.925,-1.1111,11.881,13.725,3.8944,14.439,11.055,1.9628,0.0,5.8333,4.9581,-2.89
9.7865,9.0452,4.8185,8.6731,4.0722,2.0202,-6.6992,9.9502,1.8301,6.9307,5.8824,1.9142,8.2211,9.0452,-3.1134,1.0152,11.603,5.9631,1.0509
7.8161,10.05,2.8383,5.7605,7.0279,1.0101,-3.7724,6.9652,-0.13072,2.9703,4.902,1.9142,3.0397,9.0452,-4.1286,0.0,15.449,4.9581,5.977
7.8161,5.0251,1.8482,3.8188,1.1166,1.0101,-0.84553,6.9652,-6.9935,1.9802,4.902,1.9142,5.1123,6.0302,-5.1438,-5.0761,10.641,1.943,5.977
9.7865,0.0,2.8383,3.8188,-4.7947,0.0,5.0081,7.9602,-6.0131,0.9901,3.9216,3.8944,3.0397,3.0151,-2.0981,-6.0914,3.9103,0.93802,4.9918
10.772,2.0101,4.8185,6.7314,-2.8243,3.0303,8.9106,7.9602,-1.1111,4.9505,5.8824,8.8449,7.1848,5.0251,2.978,-3.0457,3.9103,4.9581,7.9475
15.698,10.05,8.7789,10.615,4.0722,6.0606,9.8862,11.94,-0.13072,10.891,9.8039,11.815,10.294,11.055,7.0389,2.0305,8.7179,16.013,13.859
12.742,8.0402,2.8383,8.6731,4.0722,3.0303,4.0325,10.945,-2.0915,7.9208,5.8824,4.8845,7.1848,7.0352,0.94755,0.0,4.8718,10.988,8.9327
10.772,1.005,-1.1221,7.7023,-0.85386,2.0202,-1.8211,8.9552,-1.1111,2.9703,5.8824,-3.0363,6.1485,-1.005,-2.0981,1.0152,-5.7051,2.9481,-0.91954
8.8013,-4.0201,0.85809,8.6731,-5.78,6.0606,-0.84553,7.9602,0.84967,3.9604,7.8431,-5.0165,7.1848,-6.0302,-1.0829,3.0457,-12.436,-0.067,-8.8013
6.8309,-5.0251,2.8383,8.6731,-7.7504,6.0606,5.9837,5.9701,3.7908,1.9802,6.8627,0.92409,4.076,-4.0201,2.978,5.0761,-9.5513,-2.0771,-3.8752
3.8752,0.0,3.8284,7.7023,-4.7947,4.0404,13.789,2.9851,6.732,0.9901,4.902,10.825,-0.06909,3.0151,6.0237,5.0761,-0.89744,-3.0821,8.9327
7.8161,8.0402,5.8086,9.644,4.0722,6.0606,19.642,4.9751,10.654,2.9703,7.8431,17.756,4.076,11.055,10.085,6.0914,10.641,4.9581,21.741
12.742,9.0452,4.8185,11.586,8.0131,6.0606,18.667,9.9502,5.7516,4.9505,9.8039,16.766,9.2573,11.055,7.0389,4.0609,17.372,15.008,25.681
14.713,6.0302,2.8383,10.615,6.0427,5.0505,10.862,10.945,-0.13072,4.9505,8.8235,6.8647,9.2573,6.0302,-0.06768,3.0457,15.449,9.9832,18.785
14.713,6.0302,5.8086,11.586,1.1166,8.0808,1.1057,13.93,-0.13072,7.9208,11.765,-0.06601,8.2211,4.0201,-3.1134,3.0457,10.641,5.9631,8.9327
11.757,3.0151,3.8284,10.615,-3.8095,8.0808,-2.7967,8.9552,2.8105,4.9505,7.8431,-1.0561,4.076,2.0101,-3.1134,6.0914,5.8333,-0.067,2.0361
6.8309,-3.0151,-1.1221,9.644,-10.706,2.0202,-7.6748,6.9652,1.8301,-0.9901,2.9412,-2.0462,-2.1416,-2.0101,-4.1286,4.0609,0.0641,-2.0771,-1.9048
5.8456,-9.0452,-2.1122,13.528,-16.617,4.0404,-10.602,9.9502,0.84967,-3.9604,2.9412,-1.0561,-0.06909,-4.0201,-2.0981,8.1218,-5.7051,-7.1022,-4.8604
5.8456,-13.065,-2.1122,12.557,-18.588,4.0404,-11.577,11.94,1.8301,-5.9406,3.9216,-1.0561,0.96718,-5.0251,-1.0829,9.1371,-12.436,-5.0921,-7.8161
3.8752,-13.065,-3.1023,8.6731,-15.632,1.0101,-9.626,6.9652,3.7908,-6.9307,0.0,-3.0363,-1.1054,-7.0352,-4.1286,5.0761,-12.436,-3.0821,-6.8309
5.8456,-6.0302,0.85809,4.7896,-7.7504,-1.0101,-3.7724,5.9701,3.7908,-0.9901,0.0,-2.0462,-1.1054,-4.0201,-0.06768,4.0609,-5.7051,1.943,-5.8456
15.698,14.07,16.7,7.7023,8.9984,7.0707,2.0813,9.9502,9.6732,16.832,10.784,7.8548,11.33,11.055,12.115,5.0761,9.6795,14.003,1.0509
8.8013,11.055,10.759,4.7896,4.0722,1.0101,-10.602,6.9652,3.7908,10.891,4.902,1.9142,3.0397,9.0452,6.0237,5.0761,5.8333,8.9782,-9.7865
-4.0066,6.0302,1.8482,0.90615,1.1166,-5.0505,-15.48,-1.99,-0.13072,0.0,-4.902,-0.06601,-6.2867,6.0302,-1.0829,2.0305,3.9103,-4.0871,-10.772
-7.9475,6.0302,-1.1221,-2.9773,6.0427,-8.0808,-7.6748,-5.9701,0.84967,-2.9703,-7.8431,4.8845,-10.432,8.0402,-1.0829,2.0305,7.7564,-4.0871,-0.91954
-13.859,-9.0452,-12.013,-8.8026,-3.8095,-14.141,-8.6504,-11.94,-4.0523,-14.851,-16.667,-2.0462,-19.758,-4.0201,-10.22,2.0305,-2.8205,-10.117,-6.8309
-15.829,-17.085,-16.964,-10.744,-8.7356,-18.182,-7.6748,-15.92,-5.0327,-18.812,-19.608,-8.9769,-21.831,-13.065,-15.296,-3.0457,-9.5513,-10.117,-9.7865
-15.829,-18.09,-18.944,-10.744,-8.7356,-18.182,-7.6748,-15.92,-2.0915,-16.832,-17.647,-13.927,-18.722,-18.09,-17.327,-6.0914,-11.474,-10.117,-11.757
-11.888,-10.05,-13.993,-7.8317,-3.8095,-13.131,-3.7724,-11.94,-1.1111,-8.9109,-12.745,-11.947,-12.504,-13.065,-12.25,-3.0457,-7.6282,-2.0771,-8.8013
-9.9179,-6.0302,-9.0429,-6.8608,-2.8243,-11.111,-4.748,-8.9552,-4.0523,-3.9604,-8.8235,-10.957,-10.432,-10.05,-10.22,-2.0305,-8.5897,-0.067,-8.8013
-8.9327,-5.0251,-6.0726,-6.8608,-1.8391,-9.0909,-5.7236,-9.9502,-3.0719,-1.9802,-8.8235,-11.947,-9.3955,-9.0452,-9.2047,-1.0152,-9.5513,-2.0771,-7.8161
